"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"Rt_adj[59,3]",0.515222161882996,0.000892033112365403,0.19723187976355,0.19042844431745,0.371875936730611,0.495614511101311,0.63732593097053,0.953275860794919,48886.8749541303,0.999973473045692
"Rt_adj[59,4]",0.629140291039448,0.000910982469696159,0.222353450651435,0.272008289868024,0.471058147327218,0.602197453228353,0.759129164209029,1.14224757523088,59575.5015869435,0.999931388765397
"Rt_adj[59,5]",0.524443678401006,0.000817787142513883,0.179345532313176,0.218364976908363,0.395391305218943,0.511230468955835,0.63710950759179,0.9133033060637,48095.0708108349,0.99996952428058
"Rt_adj[59,6]",0.356242244971914,0.000494428369868185,0.128281100867856,0.149411607881676,0.264511043542688,0.342296499598365,0.431233019695786,0.646435283524583,67316.0449933129,0.99997051297409
"Rt_adj[59,7]",0.53750677193462,0.00141728592427046,0.267149453819111,0.148474059790245,0.341071376487848,0.494359597009428,0.686593494999823,1.16768672630521,35529.8712145855,1.0001430702232
"Rt_adj[59,8]",0.500907686588972,0.000937749772162629,0.201595871306296,0.173291074631242,0.351157873819584,0.480434270898888,0.624619775673044,0.950575529208299,46215.6783939014,0.999993815554325
"Rt_adj[59,9]",0.461262029284726,0.0010264339226103,0.204904354822714,0.14743433777488,0.310261467275882,0.433440835448622,0.581101254621515,0.93242823311775,39851.1064469319,1.00005916768174
"Rt_adj[59,10]",1.00390832186961,0.0012786044580495,0.275798494273058,0.498123524015651,0.811649384128107,0.992318655495553,1.1828326258466,1.57671252421371,46527.6751798633,1.00002929645241
"Rt_adj[59,11]",0.468878290139409,0.000936346014849186,0.19182860434274,0.161181013769505,0.328313240975928,0.448086608212396,0.585066385342428,0.903502078400309,41971.452716035,0.999968356766754
"Rt_adj[60,1]",1.00031719080382,0.00142364225154359,0.305203121913354,0.44932227469637,0.784688282740024,0.983264129711898,1.20047786998126,1.63664166630637,45959.5963693195,1.00002601327614
"Rt_adj[60,2]",0.736025911955839,0.000833769908368404,0.219518071082211,0.372131939267977,0.579445661566241,0.713324025116521,0.868908363541675,1.22426112432537,69318.3348896535,0.999980136607126
"Rt_adj[60,3]",0.515179058501424,0.000891906795732648,0.197203665798678,0.190422932905518,0.371855892327988,0.495580028611778,0.637265971380754,0.953182758117508,48886.7337098052,0.999973468499478
"Rt_adj[60,4]",0.628829723666057,0.000910175944324905,0.222171849016295,0.27196906471712,0.470883680158367,0.601913108485096,0.758736232209997,1.1414993164198,59583.6841476295,0.999931394766674
"Rt_adj[60,5]",0.524130526316366,0.000817000413880776,0.179171156060961,0.218312743192029,0.395226630674124,0.510925489546563,0.636692947248777,0.912670046896856,48094.0819086012,0.999969511524686
"Rt_adj[60,6]",0.356125199974952,0.000494130004448364,0.128206062430041,0.14938884681378,0.26444962270806,0.342197975389783,0.431076855403293,0.646147492496975,67318.5374995247,0.999970511817737
"Rt_adj[60,7]",0.537496030910278,0.00141721399992588,0.267134867497456,0.148473902627924,0.341069796044108,0.494354427893017,0.68657658317475,1.16762787020943,35529.5974852543,1.00014307339922
"Rt_adj[60,8]",0.500643171073449,0.000936944490507591,0.201417939838475,0.173259023810554,0.351010297025484,0.480228044983907,0.624251550890079,0.949747641321661,46213.4696017644,0.999993807586879
"Rt_adj[60,9]",0.461249136658803,0.00102636210511442,0.204889883304402,0.147433632617681,0.310257768265167,0.433433671390121,0.581085223594877,0.932373561300516,39851.054018712,1.00005916608028
"Rt_adj[60,10]",1.00318457025777,0.00127736838182337,0.275520376584072,0.49792643211095,0.811094887310902,0.991642113232466,1.18184209860525,1.57522521023016,46523.7938488915,1.00002931337196
"Rt_adj[60,11]",0.468821189245408,0.000936146436362254,0.191788062635754,0.161174068219624,0.328287097207657,0.448037970590061,0.584999967517856,0.903306403428349,41971.6040721006,0.999968350950259
"Rt_adj[61,1]",1.00016571169516,0.00142315100969664,0.30509430784447,0.449304306650839,0.784631928596522,0.983119572427093,1.20025123334783,1.63629115772781,45958.5416887718,1.00002600241088
"Rt_adj[61,2]",0.73552841908984,0.000832754137875681,0.219259761733647,0.372004011592129,0.579168922534358,0.712842314585973,0.868285361386191,1.22305623547755,69324.1058950846,0.999980177693048
"Rt_adj[61,3]",0.515138606971332,0.000891784136797624,0.19717620290338,0.190417972250601,0.371837669548349,0.495548519922625,0.63720827000473,0.953093982584732,48886.5638345688,0.999973463848539
"Rt_adj[61,4]",0.628536236606806,0.000909362596827512,0.221991631104473,0.271912653615879,0.470729583892779,0.601653966732694,0.758331099182268,1.14076553256584,59593.5188345595,0.999931399639984
"Rt_adj[61,5]",0.523837205887608,0.000816238824295683,0.179002138771582,0.218267933832143,0.395082584003615,0.510660235712023,0.636337115164185,0.912135932084063,48093.0083240977,0.999969499294661
"Rt_adj[61,6]",0.356019630378267,0.000493851051058937,0.128136347373764,0.149369487790895,0.264390124364095,0.34211720570847,0.43095719307438,0.645877356554323,67321.334298507,0.999970510986713
"Rt_adj[61,7]",0.537485658229493,0.00141714165913555,0.267120094286035,0.148473775889499,0.341068427375446,0.494349793329546,0.68655917642366,1.16756848037908,35529.2948947703,1.00014307669068
"Rt_adj[61,8]",0.500397892414193,0.000936171088100318,0.201246651974016,0.173230457348116,0.350879895305475,0.480036415921322,0.623901427719483,0.948950559716771,46211.1608883539,0.999993801122157
"Rt_adj[61,9]",0.461236919649187,0.00102629096365398,0.204875550608246,0.147433053358319,0.31025454787558,0.433427218199863,0.581070085384806,0.932318628921516,39851.0030876031,1.00005916421543
"Rt_adj[61,10]",1.0024636594815,0.00127605856282269,0.275225725309787,0.497740644911933,0.810561503105925,0.990952136295018,1.18096016608567,1.5738636216362,46519.692733824,1.00002932928888
"Rt_adj[61,11]",0.4687680615853,0.000935953912160856,0.191748944881441,0.161168138511923,0.328264369861859,0.447996077620314,0.584948092768213,0.903114993045532,41971.746186058,0.999968345728206
"Rt_adj[62,1]",1.00001014517426,0.00142262075009346,0.304976659574867,0.449288069119783,0.784585165732914,0.982984258498936,1.2000565067826,1.63586270669674,45957.3447347458,1.00002599000043
"Rt_adj[62,2]",0.735046402394588,0.00083168877662578,0.218993170038808,0.371876143139269,0.578900807449194,0.712428061349775,0.867686363890676,1.22184008255539,69332.91483609,0.999980218591226
"Rt_adj[62,3]",0.5151005537875,0.000891663509034247,0.197149134583742,0.190413611078304,0.371817117840141,0.495519722504789,0.637154480072735,0.953007439048696,48886.3668737207,0.99997345906506
"Rt_adj[62,4]",0.628256300270038,0.000908523115090313,0.221808860156501,0.271848644050184,0.470598429523139,0.601414727422938,0.75793875940126,1.14003111779399,59605.4289164256,0.99993140249557
"Rt_adj[62,5]",0.523562126251209,0.000815492365263054,0.178836148299926,0.218232243673887,0.394945415447329,0.510411343624303,0.635956331190961,0.911429387732534,48091.7760798012,0.999969488130074
"Rt_adj[62,6]",0.355924424923427,0.000493587350548973,0.128070864048817,0.149353197248341,0.264347303021051,0.342040761534623,0.430843090593962,0.645604290801751,67324.4224769337,0.999970511110389
"Rt_adj[62,7]",0.537475539143752,0.0014170682149712,0.267105001484924,0.148473673381219,0.341067236288519,0.494345606484631,0.686542775489098,1.16749984761835,35528.9625822172,1.00014308005512
"Rt_adj[62,8]",0.500168839002869,0.000935414533087184,0.201078903925378,0.173205549284882,0.350787745541508,0.479880299622218,0.623579223526762,0.948333478275441,46208.8108460844,0.999993797159989
"Rt_adj[62,9]",0.487681779000541,0.00108731560837194,0.215224153893329,0.156963892453272,0.329063560932151,0.458964356556163,0.613784904721958,0.982427890748136,39180.5721447642,1.00006466334721
"Rt_adj[62,10]",1.00173775474074,0.00127463447543338,0.274906008621575,0.497535128010622,0.810053050979431,0.990212518971705,1.17999236915026,1.57247268202637,46515.4410330079,1.00002934357508
"Rt_adj[62,11]",0.468718494657114,0.000935766017470007,0.191710747006294,0.161163127681802,0.32824420440963,0.44794844719814,0.584887211877282,0.902926777835942,41971.8758486195,0.999968341075523
"Rt_adj[63,1]",0.999850141358405,0.00142204900077063,0.304849621785042,0.449273389628094,0.784530446231931,0.982860151127315,1.19985231440553,1.63529691139325,45955.9975982293,1.00002597576314
"Rt_adj[63,2]",0.734577151747147,0.000830561984546054,0.218715784259811,0.371771369293773,0.578612154738717,0.712026614140509,0.866997870720122,1.22069326909877,69345.159929865,0.999980259077901
"Rt_adj[63,3]",0.515064693527973,0.000891544142843179,0.197122294181288,0.190409841753795,0.371798395021709,0.495493398301603,0.637114411594655,0.952884265962186,48886.1445545442,0.999973454132533
"Rt_adj[63,4]",0.627987775438681,0.000907649179348986,0.221621780880689,0.271792349347316,0.470451577341108,0.601178780026849,0.757628592807815,1.13938279967433,59619.5703792454,0.999931402938523
"Rt_adj[63,5]",0.523303903643117,0.000814756396311837,0.178672108289381,0.218201660146737,0.394830707495777,0.510165319049946,0.635617354711118,0.910842804397795,48090.3532029492,0.999969478262568
"Rt_adj[63,6]",0.355838550807612,0.000493336535256304,0.12800896589761,0.149339600711985,0.264305052766232,0.34197674311796,0.430740037310116,0.645361643412029,67327.7683572921,0.999970512467528
"Rt_adj[63,7]",0.537465598509477,0.00141699324770227,0.267089505594195,0.148473590241411,0.341066195892578,0.494341804317486,0.686527251832184,1.1674479217553,35528.5993760746,1.0001430834503
"Rt_adj[63,8]",0.499953957095043,0.000934667750639043,0.200913235908584,0.17318418020021,0.350697934088412,0.479736409459856,0.623285922867688,0.947576784950163,46206.4475618366,0.999993796137528
"Rt_adj[63,9]",0.487669493326647,0.0010872382703283,0.215208603116991,0.156963599685057,0.329061136827685,0.458959293295186,0.613771830158104,0.982377559753285,39180.4838757068,1.00006466172231
"Rt_adj[63,10]",1.00100280377699,0.00127307553204934,0.274556885794277,0.497358912088124,0.809574135888019,0.989542584793681,1.17904376488822,1.57090522978976,46511.0707546461,1.00002935586371
"Rt_adj[63,11]",0.468672155699709,0.000935581561375102,0.191673223762877,0.161158926509644,0.328226947778922,0.447915056149956,0.584833281211007,0.902739971554837,41971.9924967448,0.999968336979532
"Rt_adj[64,1]",0.999685339031308,0.0014214330579458,0.304712588026719,0.449260115380421,0.784460136253505,0.982726726707041,1.19965612708156,1.63455141030228,45954.4918914773,1.00002595937243
"Rt_adj[64,2]",0.876949165536027,0.00114544918204806,0.270186824117397,0.432286498383547,0.686080416946745,0.84908278119745,1.0355829611684,1.48577143110445,55638.6623264563,0.999930803548944
"Rt_adj[64,3]",0.515030850111219,0.00089142574299197,0.197095619968368,0.190406622941984,0.371782262187662,0.495469331778752,0.637080668240607,0.952758668179096,48885.8986283484,0.999973449039936
"Rt_adj[64,4]",0.630414118645154,0.0012108206304105,0.258334534835627,0.217990761850408,0.440702300819544,0.600392041642357,0.787265787617981,1.21556883488148,45520.3205138088,0.999924086287661
"Rt_adj[64,5]",0.523061286654596,0.000814029279600925,0.178509646623045,0.218175600367899,0.394718429878855,0.509954002619799,0.6353306993331,0.910160502809898,48088.732261447,0.999969469772356
"Rt_adj[64,6]",0.409814805146928,0.000852193605588966,0.181521266673541,0.127830393999031,0.275156926478037,0.386378593424709,0.519389574565592,0.821003880236195,45371.013906266,0.999943648383581
"Rt_adj[64,7]",0.537455786138438,0.00141691649219251,0.267073550995914,0.148473522653254,0.341065284799861,0.49433834031599,0.686512521778358,1.16738608647014,35528.2037694977,1.00014308683146
"Rt_adj[64,8]",0.499751765519256,0.000933928011042004,0.200749086607289,0.173166059467243,0.350630597139475,0.479567973184992,0.623039754084152,0.946815595300475,46204.0827890268,0.9999937982312
"Rt_adj[64,9]",0.487657777955118,0.00108716157356547,0.215193176392873,0.156963360383454,0.329059026303115,0.458954911679206,0.613760673962128,0.982315384248851,39180.3945443157,1.0000646599378
"Rt_adj[64,10]",1.0002566577003,0.00127137058818523,0.274176030544833,0.497163905160976,0.80915366160248,0.98884934625056,1.17808940800951,1.56921727223047,46506.6062330637,1.00002936582222
"Rt_adj[64,11]",0.468628762518497,0.000935400032386086,0.1916362732401,0.161155424586115,0.328208171228752,0.447886019367307,0.584788691853222,0.902555918071804,41972.0973822253,0.999968333437464
"Rt_adj[65,1]",0.999515357827904,0.00142076996020213,0.304564894984236,0.449248110103145,0.78439793770297,0.982593639217683,1.19943962048343,1.63374708141413,45952.8186788948,1.00002594045044
"Rt_adj[65,2]",0.876375388626667,0.00114423471988299,0.269910511837779,0.4321403435846,0.685687013895568,0.8485642111629,1.03485861188645,1.48461210294611,55642.8484813865,0.999930807992155
"Rt_adj[65,3]",0.514998866054475,0.000891308240747075,0.197069100165347,0.190403897047778,0.371767902885169,0.495447327457881,0.637048416081791,0.952633940663944,48885.6307821759,0.99997344377855
"Rt_adj[65,4]",0.630185150240763,0.00121010749975539,0.258182461999463,0.217959819140862,0.440595363192385,0.600196514772451,0.786965755668262,1.21502971449428,45520.3476993063,0.999924091427428
"Rt_adj[65,5]",0.522833118598332,0.000813310826925738,0.178348732419492,0.218153480403595,0.394609234020645,0.509760223252657,0.635020926335839,0.909595839019174,48086.9183894372,0.999969462677429
"Rt_adj[65,6]",0.409726353692639,0.00085188492507347,0.181453914959787,0.127821549600694,0.27512304282317,0.386298284030799,0.519273006049616,0.820767929415623,45370.2131315281,0.999943650399676
"Rt_adj[65,7]",0.537446065523604,0.0014168377537331,0.267057094102971,0.148473467606035,0.341064485629486,0.494335178601449,0.686498527492554,1.16732283567034,35527.7739238992,1.00014309014901
"Rt_adj[65,8]",0.499561108078158,0.000933194639795832,0.200586319380808,0.173150818819117,0.350552571487687,0.479413474017499,0.622797337755399,0.946241116037194,46201.7204197453,0.999993803519823
"Rt_adj[65,9]",0.487646561513146,0.00108708527959797,0.215177827720833,0.156963164631218,0.329057186217758,0.45895095604013,0.61375025472009,0.982252259371328,39180.3045896072,1.0000646580139
"Rt_adj[65,10]",0.999497964686234,0.00126951199353914,0.273761882508609,0.496985364572608,0.808720747879126,0.988189848221676,1.17715646096227,1.56752302671137,46502.0759231499,1.00002937306822
"Rt_adj[65,11]",0.468588066116854,0.000935221242684976,0.191599862242841,0.161152517701247,0.328190348752045,0.447860092975632,0.584746549555342,0.902420991238473,41972.192811948,0.999968330453416
"Rt_adj[66,1]",0.999339794131525,0.00142005646872286,0.304405818098132,0.449237251614923,0.784337189033945,0.982472513463537,1.19918543769849,1.63304116461081,45950.9684262867,1.00002591856104
"Rt_adj[66,2]",0.875826408977607,0.00114307846335945,0.269649639182109,0.431962588934573,0.68531360282494,0.848075547092827,1.03423037359417,1.48353055845547,55647.7491163385,0.999930816650851
"Rt_adj[66,3]",0.514968597340331,0.000891191657736607,0.197042742743564,0.190401601604154,0.371755148167083,0.495427207626402,0.637002455522065,0.952510071353438,48885.3425908726,0.99997343834062
"Rt_adj[66,4]",0.629969783413466,0.00120943745830488,0.258039369820217,0.21793214683201,0.440490906022484,0.60000366559537,0.786666294255866,1.21452009064405,45520.2998931083,0.999924097685128
"Rt_adj[66,5]",0.522618322924256,0.000812601432866655,0.178189472793321,0.218128341991532,0.394519734827456,0.509589228233793,0.63471646354304,0.908937966354151,48084.9222565634,0.99996945697523
"Rt_adj[66,6]",0.40964798751184,0.000851611712079641,0.181394170326468,0.127814174914398,0.2750937997538,0.386228052186911,0.519177571210973,0.820540304933318,45369.4380274341,0.999943652223343
"Rt_adj[66,7]",0.537436407007977,0.00141675685968625,0.267040094322503,0.148473422709723,0.341063783934414,0.494332290011555,0.686485225022408,1.16725812846166,35527.3076896522,1.00014309334678
"Rt_adj[66,8]",0.499381016145882,0.000932467783461699,0.200424966287142,0.173138073014282,0.350501712610244,0.479299757987235,0.622579942765631,0.945614101174089,46199.3607641064,0.999993812054846
"Rt_adj[66,9]",0.487635783223195,0.00108700919189989,0.215162518827624,0.156963004354865,0.329055579648877,0.458947379431414,0.613741544693164,0.982189421230737,39180.2142399281,1.00006465597226
"Rt_adj[66,10]",0.998725630696523,0.00126749282489973,0.273313057925551,0.496823341223569,0.808282522131381,0.987549659243929,1.1761358844426,1.56538352192271,46497.5150219017,1.0000293771586
"Rt_adj[66,11]",0.468549841765663,0.000935045134365044,0.191563985296284,0.161150111813207,0.32817470777172,0.447840370486317,0.584703770967531,0.902300640054956,41972.2815791496,0.99996832803576
"Rt_adj[67,1]",0.99915821843021,0.00141928904811156,0.304234567305973,0.449227429967029,0.784284927545425,0.982361584909067,1.19893870903844,1.63237156435184,45948.9309461684,1.00002589320176
"Rt_adj[67,2]",0.875292115609122,0.00114190425688843,0.269388188828786,0.431798282046627,0.684920642305657,0.847650952967524,1.03354786768578,1.4820133558097,55654.1708498743,0.999930829057763
"Rt_adj[67,3]",0.514939911228162,0.000891076039868256,0.197016560762932,0.19039967588366,0.371743831147231,0.49540881038694,0.636956921006777,0.952387056464852,48885.0354914938,0.999973432718905
"Rt_adj[67,4]",0.62976499351423,0.001208783854413,0.257899694431873,0.217907720502856,0.440388577171419,0.599826750751654,0.786400401952128,1.21402094338572,45520.2201784175,0.999924104727912
"Rt_adj[67,5]",0.522415898807948,0.000811901645545748,0.178032011783296,0.218104968787357,0.394429836052482,0.509464615549933,0.634455657653393,0.908292795836818,48082.7563447417,0.999969452658421
"Rt_adj[67,6]",0.409577695573368,0.000851362399752198,0.181339519804079,0.127808067644392,0.27506624387084,0.386172146432289,0.519073861814348,0.820304668560014,45368.6640776621,0.999943654240025
"Rt_adj[67,7]",0.537426784123921,0.00141667363546744,0.26702250960116,0.14847338605466,0.341063167474445,0.494329649735932,0.686472053491615,1.16719193232143,35526.8026252147,1.00014309636037
"Rt_adj[67,8]",0.499210639063872,0.000931747823275589,0.200265106068103,0.173127454590822,0.350444472219203,0.479207068983284,0.622383732489476,0.945001557319151,46197.0024016782,0.999993823883355
"Rt_adj[67,9]",0.487625394576722,0.00108693317468628,0.215147222794047,0.15696287301359,0.32905417539279,0.458944141884826,0.613732663704161,0.982126800766684,39180.1234799638,1.0000646538368
"Rt_adj[67,10]",0.997938595809341,0.00126530581290674,0.272828115713929,0.49668429282608,0.80779904686597,0.986881648038601,1.17508655155154,1.56322791711926,46492.9647141831,1.00002937760366
"Rt_adj[67,11]",0.468513884690229,0.000934871686269407,0.191528644716326,0.161148124573762,0.328160998207463,0.447822541069082,0.58464255532349,0.90218200055257,41972.366594045,0.999968326195341
"Rt_adj[68,1]",0.998970173083544,0.0014184638459164,0.304050282465982,0.44921854598691,0.784235221718621,0.982234152207822,1.1986685589058,1.63136161325115,45946.6953295125,1.0000258637948
"Rt_adj[68,2]",0.874765078581566,0.0011406568052214,0.2691144875141,0.431649177962428,0.684569988990002,0.847199058157759,1.03288002984585,1.48077838269324,55662.6866873352,0.999930845011636
"Rt_adj[68,3]",0.514912685294624,0.000890961429223045,0.196990566132529,0.190398064262037,0.371733795256473,0.495391988026391,0.636914029750368,0.95226489422572,48884.7107707596,0.999973426906552
"Rt_adj[68,4]",0.629568505997797,0.00120812752468063,0.257759424483745,0.217886433157426,0.440302629339263,0.599684067824002,0.78612789930945,1.21346552901344,45520.1357896836,0.999924112338703
"Rt_adj[68,5]",0.522224919489979,0.000811211979371403,0.177876485958699,0.218085219612566,0.39434572216481,0.509320780201897,0.634191593866328,0.907509295442065,48080.433155082,0.999969449718948
"Rt_adj[68,6]",0.409513905166694,0.000851128593048973,0.181288141284283,0.1278030399383,0.275038159910185,0.386122067909755,0.518981843554983,0.820105305697821,45367.8743380986,0.999943656708827
"Rt_adj[68,7]",0.53741717177864,0.00141658789379239,0.267004294430844,0.148473356106085,0.341062625730571,0.494327235964079,0.686459202845531,1.1671242161165,35526.2560056303,1.00014309911565
"Rt_adj[68,8]",0.499049210709377,0.00093103513267303,0.200106813471237,0.173118631024203,0.350388112935216,0.479112344192171,0.622151220315242,0.944423650646718,46194.642841482,0.999993839051898
"Rt_adj[68,9]",0.487615356281451,0.00108685713317793,0.215131920303736,0.156962765307662,0.329052946996682,0.458941209110632,0.613726496783557,0.982075254328128,39180.0321071941,1.0000646516333
"Rt_adj[68,10]",0.997135758371398,0.00126294302099852,0.272305483815017,0.496580218273573,0.807428668162152,0.986192287044601,1.17395253106198,1.56096971674845,46488.4707525925,1.00002937388413
"Rt_adj[68,11]",0.468480007851199,0.000934700874891227,0.191493842118998,0.161146485337756,0.328151709256397,0.447801416310338,0.584603186863268,0.90206505659321,41972.4506733607,0.999968324944389
"Rt_adj[69,1]",0.998775170075718,0.0014175766705372,0.303852028379384,0.449210510097333,0.784187148703172,0.98210872182421,1.19839044622135,1.63041338267182,45944.2498590435,1.00002582967693
"Rt_adj[69,2]",0.874240988083844,0.00113930517638147,0.268822032236724,0.431510764090054,0.684217183638744,0.846785282110095,1.03216007029856,1.4796534500452,55673.6351114432,0.999930864530018
"Rt_adj[69,3]",0.51488680684233,0.000890847854368758,0.196964767460624,0.190396717571297,0.371724897620229,0.49537660563921,0.636873628959536,0.952143582710749,48884.3695608355,0.999973420897021
"Rt_adj[69,4]",0.629378866672777,0.00120745807335024,0.257616380498536,0.217868069666659,0.440217913716117,0.599548252367711,0.78588235407548,1.21298405871918,45520.060325112,0.99992412039904
"Rt_adj[69,5]",0.522044530213382,0.000810532848120189,0.177723008333703,0.218064289858007,0.394271136690192,0.509204927651639,0.633970392853847,0.906866463069934,48077.9644424979,0.999969448147884
"Rt_adj[69,6]",0.409455514995364,0.000850905396022132,0.18123897708429,0.127798920533736,0.275013539395538,0.386078889258525,0.518905707260751,0.819840230722243,45367.0613958557,0.999943659749368
"Rt_adj[69,7]",0.537407545388562,0.00141649943011287,0.266985398976543,0.148473331624531,0.341062149575476,0.494325029129969,0.68644698465747,1.16705494776832,35525.6648191827,1.00014310152707
"Rt_adj[69,8]",0.498896033370275,0.00093032999736959,0.199950142448664,0.173111311020641,0.350347793126396,0.479010606109102,0.621925765125663,0.943809229520554,46192.2786915481,0.999993857604736
"Rt_adj[69,9]",0.487605635286184,0.001086780994218,0.215116595957168,0.15696267693501,0.329051871871094,0.458938551253541,0.613720715954163,0.982033217764193,39179.9397867559,1.00006464938893
"Rt_adj[69,10]",0.996315957800591,0.00126039580231998,0.271743446105884,0.49644934995375,0.80704693556952,0.985511114116925,1.17290556624886,1.55854477862581,46484.0822500542,1.00002936546414
"Rt_adj[69,11]",0.468448040500019,0.000934532661228772,0.191459575494977,0.161145134344376,0.328144343236624,0.44778689045731,0.58456775622484,0.901949792407084,41972.536438243,0.99996832429595
"Rt_adj[70,1]",0.998572688612721,0.00141662296776829,0.303638789452847,0.449202748984966,0.784140655305617,0.98198362307283,1.19812362688085,1.62953428456041,45941.5818998019,1.00002579008833
"Rt_adj[70,2]",0.873717493938378,0.00113783320659024,0.268507535742828,0.431383922723618,0.683967497844256,0.846299592831278,1.03152660234711,1.47825859751073,55687.2471471998,0.999930887778457
"Rt_adj[70,3]",0.514862172336935,0.000890735328653828,0.196939169680325,0.190395593305941,0.371718285443904,0.495361947989598,0.636835575071417,0.952023119354979,48884.0128406195,0.999973414684017
"Rt_adj[70,4]",0.629195146354687,0.00120677071617366,0.257469563398127,0.217852347499594,0.440153699680037,0.599395773491543,0.785686955598842,1.21230728657425,45520.001456328,0.999924128843777
"Rt_adj[70,5]",0.521873944964912,0.000809864551939277,0.17757166504801,0.21805283937454,0.394204322357508,0.509055427029258,0.633724456180175,0.906231783010162,48075.3609560551,0.999969447934342
"Rt_adj[70,6]",0.409401757495867,0.000850690260508009,0.181191481726677,0.127795557553402,0.27499209678272,0.386040033591756,0.518835805195248,0.81958606178219,45366.2238940619,0.999943663393914
"Rt_adj[70,7]",0.537397880453236,0.00141640802049289,0.266965768627665,0.148473311605171,0.341061731041366,0.494323011484443,0.686435368071062,1.16698372208115,35525.0257543153,1.00014310349594
"Rt_adj[70,8]",0.498750469101814,0.000929632603249003,0.199795123600741,0.173105244654578,0.350303666542455,0.478925238627341,0.621710489171021,0.943200020224658,46189.9056763499,0.999993879581808
"Rt_adj[70,9]",0.565113110322137,0.00127856262832553,0.245538774593274,0.184922189188864,0.384251244560767,0.533818097855799,0.711084628925257,1.1255288802501,36880.4452852301,1.00008179003288
"Rt_adj[70,10]",0.99547797578344,0.00125765483493663,0.271140147048956,0.496352830094117,0.80664649143974,0.984825843191794,1.1718249461782,1.556302771771,46479.8507657749,1.00002935179998
"Rt_adj[70,11]",0.468417826944039,0.000934366988720197,0.19142583870391,0.161144021522049,0.328138477383598,0.447769185653806,0.584533489370984,0.901836190380969,41972.6262778071,0.999968324263639
"Rt_adj[71,1]",0.998362172532686,0.00141559779642169,0.303409464079639,0.449194762789495,0.784085026309625,0.981858857391279,1.19785338500544,1.62852935237196,45938.6777614877,1.00002574416024
"Rt_adj[71,2]",0.758617779633449,0.00097018815191992,0.251827351917226,0.345674289712466,0.578042459996125,0.731393772142183,0.908231293004776,1.32798021963686,67374.2376445058,0.999986774170214
"Rt_adj[71,3]",0.514838686787244,0.000890623851461704,0.196913774336938,0.190394655235104,0.371712468202449,0.495345857543231,0.636799732659732,0.951911616196075,48883.6414405841,0.999973408261392
"Rt_adj[71,4]",0.629016695966273,0.00120606355416303,0.257318586422545,0.217838958363719,0.440082167641564,0.599281342490003,0.785479349763275,1.21175629686882,45519.9657178882,0.999924137631036
"Rt_adj[71,5]",0.521712442218894,0.000809207285426531,0.177422517093852,0.218042097543564,0.394142608782577,0.508916207019474,0.633519682576985,0.905509766476397,48072.6324079363,0.999969449064593
"Rt_adj[71,6]",0.409352073886913,0.000850481956467151,0.181145396436784,0.127792819490938,0.274973505220539,0.386006044692598,0.518765719031045,0.819414299676225,45365.3634479908,0.99994366763129
"Rt_adj[71,7]",0.537388152311393,0.00141631342019856,0.266945343657263,0.148473295231041,0.341061363147908,0.494321166838264,0.686424323703338,1.16691050892697,35524.3351794294,1.00014310490844
"Rt_adj[71,8]",0.498611934005005,0.000928943047759008,0.199641766636844,0.173100220369323,0.350264144847985,0.478845878481981,0.621513978533952,0.942596048141201,46187.5186380607,0.999993905017776
"Rt_adj[71,9]",0.597064716365206,0.00136273583950263,0.258104620781832,0.196345730922891,0.406732169358356,0.564606257391671,0.75129945719947,1.18613465020867,35873.0418030793,1.00008914464874
"Rt_adj[71,10]",0.994620540586299,0.00125471016784505,0.270493599034657,0.496273358956412,0.806272541713842,0.984175925089618,1.17065665923032,1.55362815093107,46475.8295208543,1.00002933234637
"Rt_adj[71,11]",0.468389225340085,0.000934203785176851,0.191392621869167,0.161143105188416,0.328133341147212,0.447753177436859,0.584491916876118,0.901712883991181,41972.722348287,0.99996832486156
"Rt_adj[72,1]",0.998143027535073,0.00141449580356953,0.303162858831929,0.449187539003325,0.784019319757619,0.981734426153493,1.19756685354486,1.62759155665917,45935.5225250196,1.00002569090145
"Rt_adj[72,2]",0.758261179647173,0.000969438745705448,0.251640751865613,0.345568327189819,0.577831027838106,0.73108387249568,0.907797194239195,1.32728012533474,67378.4788058082,0.99998675890154
"Rt_adj[72,3]",0.514816263081057,0.000890513410252527,0.19688858005353,0.190393872751526,0.371707310940175,0.495331144967816,0.636766877496426,0.951835464309063,48883.2560496794,0.999973401623053
"Rt_adj[72,4]",0.628843002239789,0.00120533592605696,0.25716332890437,0.217827597537126,0.440032765128008,0.599177856455149,0.785249579593641,1.21118690477489,45519.9603760845,0.999924146727891
"Rt_adj[72,5]",0.521559360142082,0.000808561152020275,0.177275603595884,0.218032043964361,0.394094588393463,0.508804070347262,0.633312038093283,0.904701896596894,48069.7875342439,0.999969451521633
"Rt_adj[72,6]",0.409306030868127,0.000850279907083737,0.181100603781514,0.127790594582989,0.274959135888283,0.38597819882679,0.518703807552076,0.819247291782095,45364.4827787927,0.999943672433203
"Rt_adj[72,7]",0.537378335961478,0.0014162153623141,0.266924058866904,0.148473281836515,0.341061039767918,0.494319480390557,0.686413823535259,1.16683562248849,35523.5891175153,1.00014310563344
